EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 18-01-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, SOLTAU (STAID: 4652).
Blended and updated with sources: 128914 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
128914,18940105,    0,    0
128914,18940106,    0,    0
128914,18940107,    0,    0
128914,18940108,    0,    0
128914,18940109,    0,    0
128914,18940110,    0,    0
128914,18940111,    0,    0
128914,18940112,    7,    0
128914,18940113,    0,    0
128914,18940114,    0,    0
128914,18940115,    2,    0
128914,18940116,    8,    0
128914,18940117,   74,    0
128914,18940118,   12,    0
128914,18940119,    0,    0
128914,18940120,   45,    0
128914,18940121,    2,    0
128914,18940122,   36,    0
128914,18940123,   36,    0
128914,18940124,    0,    0
128914,18940125,    1,    0
128914,18940126,    2,    0
128914,18940127,   65,    0
128914,18940128,    8,    0
128914,18940129,    2,    0
128914,18940130,   47,    0
128914,18940131,   38,    0
128914,18940201,   39,    0
128914,18940202,   23,    0
128914,18940203,  114,    0
128914,18940204,    8,    0
128914,18940205,    0,    0
128914,18940206,   37,    0
128914,18940207,   93,    0
128914,18940208,    0,    0
128914,18940209,   75,    0
128914,18940210,  103,    0
128914,18940211,  195,    0
128914,18940212,   80,    0
128914,18940213,   37,    0
128914,18940214,   26,    0
128914,18940215,   49,    0
128914,18940216,    0,    0
128914,18940217,    0,    0
128914,18940218,    0,    0
128914,18940219,    0,    0
128914,18940220,    0,    0
128914,18940221,    0,    0
128914,18940222,    0,    0
128914,18940223,    7,    0
128914,18940224,   40,    0
128914,18940225,   78,    0
128914,18940226,   30,    0
128914,18940227,   52,    0
128914,18940228,  106,    0
128914,18940301,    8,    0
128914,18940302,    0,    0
128914,18940303,    0,    0
128914,18940304,   16,    0
128914,18940305,   38,    0
128914,18940306,  110,    0
128914,18940307,   17,    0
128914,18940308,   35,    0
128914,18940309,   35,    0
128914,18940310,   36,    0
128914,18940311,   43,    0
128914,18940312,   25,    0
128914,18940313,   22,    0
128914,18940314,    5,    0
128914,18940315,    2,    0
128914,18940316,    0,    0
128914,18940317,    0,    0
128914,18940318,    0,    0
128914,18940319,    2,    0
128914,18940320,    0,    0
128914,18940321,    0,    0
128914,18940322,    0,    0
128914,18940323,    0,    0
128914,18940324,    0,    0
128914,18940325,    0,    0
128914,18940326,    0,    0
128914,18940327,    0,    0
128914,18940328,    0,    0
128914,18940329,    0,    0
128914,18940330,    0,    0
128914,18940331,    0,    0
128914,18940401,    0,    0
128914,18940402,    0,    0
128914,18940403,    0,    0
128914,18940404,    0,    0
128914,18940405,    0,    0
128914,18940406,    1,    0
128914,18940407,    0,    0
128914,18940408,    0,    0
128914,18940409,    0,    0
128914,18940410,    0,    0
128914,18940411,    0,    0
128914,18940412,    0,    0
128914,18940413,    1,    0
128914,18940414,    2,    0
128914,18940415,    0,    0
128914,18940416,    0,    0
128914,18940417,   54,    0
128914,18940418,    0,    0
128914,18940419,    0,    0
128914,18940420,    0,    0
128914,18940421,    0,    0
128914,18940422,   21,    0
128914,18940423,    0,    0
128914,18940424,   42,    0
128914,18940425,    0,    0
128914,18940426,   75,    0
128914,18940427,    8,    0
128914,18940428,    0,    0
128914,18940429,    1,    0
128914,18940430,    0,    0
128914,18940501,    0,    0
128914,18940502,   15,    0
128914,18940503,   55,    0
128914,18940504,   82,    0
128914,18940505,  103,    0
128914,18940506,    0,    0
128914,18940507,    4,    0
128914,18940508,    5,    0
128914,18940509,    0,    0
128914,18940510,    7,    0
128914,18940511,    0,    0
128914,18940512,   12,    0
128914,18940513,    0,    0
128914,18940514,    0,    0
128914,18940515,    0,    0
128914,18940516,    0,    0
128914,18940517,    0,    0
128914,18940518,    0,    0
128914,18940519,    0,    0
128914,18940520,    0,    0
128914,18940521,    0,    0
128914,18940522,    0,    0
128914,18940523,    0,    0
128914,18940524,    0,    0
128914,18940525,    0,    0
128914,18940526,    1,    0
128914,18940527,   10,    0
128914,18940528,   12,    0
128914,18940529,   13,    0
128914,18940530,   28,    0
128914,18940531,    5,    0
128914,18940601,   23,    0
128914,18940602,  155,    0
128914,18940603,   62,    0
128914,18940604,   52,    0
128914,18940605,    0,    0
128914,18940606,   47,    0
128914,18940607,  146,    0
128914,18940608,   18,    0
128914,18940609,  161,    0
128914,18940610,   63,    0
128914,18940611,  115,    0
128914,18940612,  102,    0
128914,18940613,   30,    0
128914,18940614,    5,    0
128914,18940615,    0,    0
128914,18940616,    0,    0
128914,18940617,    0,    0
128914,18940618,  132,    0
128914,18940619,    0,    0
128914,18940620,   85,    0
128914,18940621,   26,    0
128914,18940622,    0,    0
128914,18940623,    0,    0
128914,18940624,    1,    0
128914,18940625,    0,    0
128914,18940626,    0,    0
128914,18940627,    0,    0
128914,18940628,    0,    0
128914,18940629,    0,    0
128914,18940630,    0,    0
128914,18940701,    0,    0
128914,18940702,    0,    0
128914,18940703,   52,    0
128914,18940704,   70,    0
128914,18940705,    2,    0
128914,18940706,    0,    0
128914,18940707,  195,    0
128914,18940708,    0,    0
128914,18940709,   50,    0
128914,18940710,    0,    0
128914,18940711,   78,    0
128914,18940712,   78,    0
128914,18940713,    0,    0
128914,18940714,    6,    0
128914,18940715,   67,    0
128914,18940716,   96,    0
128914,18940717,   22,    0
128914,18940718,  113,    0
128914,18940719,   52,    0
128914,18940720,   22,    0
128914,18940721,  103,    0
128914,18940722,    0,    0
128914,18940723,    0,    0
128914,18940724,    0,    0
128914,18940725,    0,    0
128914,18940726,    0,    0
128914,18940727,    0,    0
128914,18940728,    0,    0
128914,18940729,    0,    0
128914,18940730,    0,    0
128914,18940731,    4,    0
128914,18940801,   17,    0
128914,18940802,   63,    0
128914,18940803,    0,    0
128914,18940804,   25,    0
128914,18940805,   17,    0
128914,18940806,    0,    0
128914,18940807,   10,    0
128914,18940808,   48,    0
128914,18940809,   10,    0
128914,18940810,   25,    0
128914,18940811,   11,    0
128914,18940812,   40,    0
128914,18940813,   92,    0
128914,18940814,    0,    0
128914,18940815,    0,    0
128914,18940816,   28,    0
128914,18940817,   13,    0
128914,18940818,    1,    0
128914,18940819,   13,    0
128914,18940820,  201,    0
128914,18940821,   59,    0
128914,18940822,   20,    0
128914,18940823,  345,    0
128914,18940824,    0,    0
128914,18940825,    0,    0
128914,18940826,    0,    0
128914,18940827,    0,    0
128914,18940828,    0,    0
128914,18940829,    0,    0
128914,18940830,    0,    0
128914,18940831,    0,    0
128914,18940901,    8,    0
128914,18940902,    0,    0
128914,18940903,    1,    0
128914,18940904,    0,    0
128914,18940905,    1,    0
128914,18940906,    0,    0
128914,18940907,   10,    0
128914,18940908,    1,    0
128914,18940909,   11,    0
128914,18940910,    0,    0
128914,18940911,    0,    0
128914,18940912,    3,    0
128914,18940913,    0,    0
128914,18940914,    0,    0
128914,18940915,    6,    0
128914,18940916,    2,    0
128914,18940917,    0,    0
128914,18940918,    0,    0
128914,18940919,    0,    0
128914,18940920,    0,    0
128914,18940921,  117,    0
128914,18940922,   64,    0
128914,18940923,    0,    0
128914,18940924,    0,    0
128914,18940925,  170,    0
128914,18940926,   35,    0
128914,18940927,   23,    0
128914,18940928,   20,    0
128914,18940929,    2,    0
128914,18940930,    0,    0
128914,18941001,    0,    0
128914,18941002,    0,    0
128914,18941003,    5,    0
128914,18941004,   15,    0
128914,18941005,   16,    0
128914,18941006,    2,    0
128914,18941007,    2,    0
128914,18941008,    0,    0
128914,18941009,    0,    0
128914,18941010,    0,    0
128914,18941011,    0,    0
128914,18941012,    0,    0
128914,18941013,  102,    0
128914,18941014,   40,    0
128914,18941015,   76,    0
128914,18941016,    0,    0
128914,18941017,    5,    0
128914,18941018,    0,    0
128914,18941019,    0,    0
128914,18941020,  155,    0
128914,18941021,   19,    0
128914,18941022,    0,    0
128914,18941023,    0,    0
128914,18941024,   12,    0
128914,18941025,   15,    0
128914,18941026,   19,    0
128914,18941027,  442,    0
128914,18941028,   92,    0
128914,18941029,   93,    0
128914,18941030,   14,    0
128914,18941031,    0,    0
128914,18941101,    0,    0
128914,18941102,    1,    0
128914,18941103,    3,    0
128914,18941104,   13,    0
128914,18941105,   25,    0
128914,18941106,    0,    0
128914,18941107,    0,    0
128914,18941108,    5,    0
128914,18941109,   12,    0
128914,18941110,  105,    0
128914,18941111,   28,    0
128914,18941112,  124,    0
128914,18941113,   20,    0
128914,18941114,    0,    0
128914,18941115,    0,    0
128914,18941116,   12,    0
128914,18941117,    0,    0
128914,18941118,    0,    0
128914,18941119,    0,    0
128914,18941120,    0,    0
128914,18941121,    8,    0
128914,18941122,    0,    0
128914,18941123,    0,    0
128914,18941124,    0,    0
128914,18941125,    0,    0
128914,18941126,    0,    0
128914,18941127,    0,    0
128914,18941128,    0,    0
128914,18941129,   20,    0
128914,18941130,    0,    0
128914,18941201,   16,    0
128914,18941202,    0,    0
128914,18941203,    0,    0
128914,18941204,    0,    0
128914,18941205,    0,    0
128914,18941206,   19,    0
128914,18941207,    0,    0
128914,18941208,    0,    0
128914,18941209,    0,    0
128914,18941210,    0,    0
128914,18941211,    0,    0
128914,18941212,    0,    0
128914,18941213,    0,    0
128914,18941214,  185,    0
128914,18941215,   65,    0
128914,18941216,   55,    0
128914,18941217,    7,    0
128914,18941218,   52,    0
128914,18941219,   37,    0
128914,18941220,    6,    0
128914,18941221,    0,    0
128914,18941222,  100,    0
128914,18941223,    0,    0
128914,18941224,    0,    0
128914,18941225,    0,    0
128914,18941226,   17,    0
128914,18941227,   13,    0
128914,18941228,   51,    0
128914,18941229,  107,    0
128914,18941230,    0,    0
128914,18941231,    2,    0
128914,18950101,   35,    0
128914,18950102,    0,    0
128914,18950103,   25,    0
128914,18950104,   10,    0
128914,18950105,    0,    0
128914,18950106,   28,    0
128914,18950107,   31,    0
128914,18950108,    2,    0
128914,18950109,    1,    0
128914,18950110,   51,    0
128914,18950111,   16,    0
128914,18950112,    0,    0
128914,18950113,   36,    0
128914,18950114,    0,    0
128914,18950115,    0,    0
128914,18950116,   54,    0
128914,18950117,    1,    0
128914,18950118,    9,    0
128914,18950119,   15,    0
128914,18950120,   90,    0
128914,18950121,   56,    0
128914,18950122,   21,    0
128914,18950123,   10,    0
128914,18950124,  115,    0
128914,18950125,   19,    0
128914,18950126,    0,    0
128914,18950127,   25,    0
128914,18950128,    0,    0
128914,18950129,    0,    0
128914,18950130,   24,    0
128914,18950131,   46,    0
128914,18950201,   19,    0
128914,18950202,   20,    0
128914,18950203,   18,    0
128914,18950204,   15,    0
128914,18950205,    0,    0
128914,18950206,    0,    0
128914,18950207,   16,    0
128914,18950208,   28,    0
128914,18950209,    0,    0
128914,18950210,    0,    0
128914,18950211,    0,    0
128914,18950212,    0,    0
128914,18950213,    2,    0
128914,18950214,    0,    0
128914,18950215,    0,    0
128914,18950216,    0,    0
128914,18950217,    0,    0
128914,18950218,    0,    0
128914,18950219,    0,    0
128914,18950220,    0,    0
128914,18950221,    7,    0
128914,18950222,    0,    0
128914,18950223,   32,    0
128914,18950224,   19,    0
128914,18950225,    0,    0
128914,18950226,   29,    0
128914,18950227,    8,    0
128914,18950228,   18,    0
128914,18950301,   55,    0
128914,18950302,    5,    0
128914,18950303,    4,    0
128914,18950304,   10,    0
128914,18950305,    0,    0
128914,18950306,    0,    0
128914,18950307,    0,    0
128914,18950308,    0,    0
128914,18950309,   31,    0
128914,18950310,   15,    0
128914,18950311,    0,    0
128914,18950312,    0,    0
128914,18950313,    0,    0
128914,18950314,    0,    0
128914,18950315,    0,    0
128914,18950316,    0,    0
128914,18950317,    0,    0
128914,18950318,    2,    0
128914,18950319,   90,    0
128914,18950320,    7,    0
128914,18950321,   25,    0
128914,18950322,   26,    0
128914,18950323,   10,    0
128914,18950324,   45,    0
128914,18950325,    0,    0
128914,18950326,   35,    0
128914,18950327,   90,    0
128914,18950328,   56,    0
128914,18950329,    4,    0
128914,18950330,   17,    0
128914,18950331,    6,    0
128914,18950401,    0,    0
128914,18950402,    0,    0
128914,18950403,    0,    0
128914,18950404,   39,    0
128914,18950405,    8,    0
128914,18950406,   88,    0
128914,18950407,   13,    0
128914,18950408,    0,    0
128914,18950409,    0,    0
128914,18950410,    0,    0
128914,18950411,    0,    0
128914,18950412,    1,    0
128914,18950413,    0,    0
128914,18950414,    0,    0
128914,18950415,    0,    0
128914,18950416,    0,    0
128914,18950417,    0,    0
128914,18950418,   18,    0
128914,18950419,    2,    0
128914,18950420,    0,    0
128914,18950421,    1,    0
128914,18950422,   46,    0
128914,18950423,   31,    0
128914,18950424,    0,    0
128914,18950425,   23,    0
128914,18950426,    2,    0
128914,18950427,  167,    0
128914,18950428,    0,    0
128914,18950429,    0,    0
128914,18950430,   24,    0
128914,18950501,   14,    0
128914,18950502,    8,    0
128914,18950503,    0,    0
128914,18950504,   74,    0
128914,18950505,    0,    0
128914,18950506,    0,    0
128914,18950507,    0,    0
128914,18950508,   22,    0
128914,18950509,    0,    0
128914,18950510,   10,    0
128914,18950511,    0,    0
128914,18950512,    0,    0
128914,18950513,    0,    0
128914,18950514,   49,    0
128914,18950515,  139,    0
128914,18950516,  120,    0
128914,18950517,   59,    0
128914,18950518,    0,    0
128914,18950519,    0,    0
128914,18950520,    0,    0
128914,18950521,   15,    0
128914,18950522,   17,    0
128914,18950523,    0,    0
128914,18950524,    0,    0
128914,18950525,    0,    0
128914,18950526,    0,    0
128914,18950527,    0,    0
128914,18950528,    0,    0
128914,18950529,    0,    0
128914,18950530,    0,    0
128914,18950531,    0,    0
128914,18950601,  150,    0
128914,18950602,  122,    0
128914,18950603,    7,    0
128914,18950604,    0,    0
128914,18950605,    0,    0
128914,18950606,    0,    0
128914,18950607,    0,    0
128914,18950608,    0,    0
128914,18950609,    0,    0
128914,18950610,  126,    0
128914,18950611,    0,    0
128914,18950612,   16,    0
128914,18950613,   16,    0
128914,18950614,   97,    0
128914,18950615,   45,    0
128914,18950616,   71,    0
128914,18950617,   76,    0
128914,18950618,   26,    0
128914,18950619,   45,    0
128914,18950620,    0,    0
128914,18950621,    0,    0
128914,18950622,    0,    0
128914,18950623,    8,    0
128914,18950624,    5,    0
128914,18950625,    5,    0
128914,18950626,    0,    0
128914,18950627,    0,    0
128914,18950628,    3,    0
128914,18950629,    2,    0
128914,18950630,   46,    0
128914,18950701,    0,    0
128914,18950702,    7,    0
128914,18950703,   33,    0
128914,18950704,    6,    0
128914,18950705,    3,    0
128914,18950706,    9,    0
128914,18950707,    0,    0
128914,18950708,    0,    0
128914,18950709,    0,    0
128914,18950710,    0,    0
128914,18950711,    9,    0
128914,18950712,  180,    0
128914,18950713,   52,    0
128914,18950714,   10,    0
128914,18950715,   36,    0
128914,18950716,    0,    0
128914,18950717,    0,    0
128914,18950718,    1,    0
128914,18950719,   51,    0
128914,18950720,   25,    0
128914,18950721,   80,    0
128914,18950722,   17,    0
128914,18950723,   30,    0
128914,18950724,   40,    0
128914,18950725,   10,    0
128914,18950726,  364,    0
128914,18950727,   41,    0
128914,18950728,    9,    0
128914,18950729,    0,    0
